model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W1,1,110,40,155,70,Interpolation,0.9011666666666793,0.17524593829498195
Individual_W1,1,110,40,185,90,Interpolation,0.8986666666666792,0.16974948862629533
Individual_W1,1,110,40,110,60,Interpolation,0.9033333333333463,0.14823030129572737
Individual_W1,1,110,40,140,40,Interpolation,0.8203333333333469,0.19822518059576014
Individual_W1,1,110,40,170,20,Interpolation,0.8571666666666784,0.15238483812009884
Individual_W1,1,110,40,50,10,Extrapolation,0.8923333333333459,0.1967940265579449
Individual_W1,1,110,40,220,110,Extrapolation,0.8585000000000128,0.1595156732111293
Individual_W1,1,110,40,60,90,Extrapolation,0.8235000000000133,0.17146987101723307
Individual_W1,1,110,40,190,15,Extrapolation,0.8436666666666792,0.1428398481594761
Individual_W2,2,140,60,80,20,Seen,0.9450000000000114,0.2081505865153077
Individual_W2,2,140,60,110,40,Seen,0.8566666666666803,0.13041813098219476
Individual_W2,2,140,60,140,60,Seen,0.8465000000000135,0.16517742985448466
Individual_W2,2,140,60,170,80,Seen,0.902500000000013,0.1438734976753301
Individual_W2,2,140,60,200,100,Seen,0.840500000000013,0.20311060205382334
Individual_W2,2,140,60,95,30,Interpolation,0.8781666666666799,0.15068998713326054
Individual_W2,2,140,60,125,50,Interpolation,0.84416666666668,0.20446712585536908
Individual_W2,2,140,60,155,70,Interpolation,0.8766666666666798,0.13769128109248174
Individual_W2,2,140,60,185,90,Interpolation,0.8701666666666792,0.13939442440627017
Individual_W2,2,140,60,110,60,Interpolation,0.8671666666666796,0.14582342823504746
Individual_W2,2,140,60,140,40,Interpolation,0.8431666666666793,0.14880906857073165
Individual_W2,2,140,60,170,20,Interpolation,0.80916666666668,0.1895524700152678
Individual_W2,2,140,60,50,10,Extrapolation,0.8518333333333445,0.19910417429632804
Individual_W2,2,140,60,220,110,Extrapolation,0.8818333333333463,0.18660333747164184
Individual_W2,2,140,60,60,90,Extrapolation,0.9120000000000134,0.21284423099221259
Individual_W2,2,140,60,190,15,Extrapolation,0.8278333333333469,0.17624643416408556
Individual_W3,3,170,80,80,20,Seen,0.8546666666666795,0.2107681717485401
Individual_W3,3,170,80,110,40,Seen,0.8171666666666795,0.1641730963207903
Individual_W3,3,170,80,140,60,Seen,0.8501666666666802,0.18053385339659175
Individual_W3,3,170,80,170,80,Seen,0.8861666666666799,0.2103476619525134
Individual_W3,3,170,80,200,100,Seen,0.8180000000000125,0.1587954659302335
Individual_W3,3,170,80,95,30,Interpolation,0.8815000000000132,0.1716350294471767
Individual_W3,3,170,80,125,50,Interpolation,0.8706666666666796,0.14668977090747948
Individual_W3,3,170,80,155,70,Interpolation,0.8775000000000135,0.21028452946741727
Individual_W3,3,170,80,185,90,Interpolation,0.9025000000000126,0.16430028403302646
Individual_W3,3,170,80,110,60,Interpolation,0.8581666666666795,0.18538016494640236
Individual_W3,3,170,80,140,40,Interpolation,0.8410000000000131,0.14409718942436037
Individual_W3,3,170,80,170,20,Interpolation,0.8538333333333455,0.19865247432527972
Individual_W3,3,170,80,50,10,Extrapolation,0.8455000000000121,0.16120044458168623
Individual_W3,3,170,80,220,110,Extrapolation,0.8345000000000127,0.16071377248595214
Individual_W3,3,170,80,60,90,Extrapolation,0.924833333333346,0.16188722068842293
Individual_W3,3,170,80,190,15,Extrapolation,0.89766666666668,0.19143638339899965
Individual_W4,4,200,100,80,20,Seen,0.8765000000000135,0.14867834408547828
Individual_W4,4,200,100,110,40,Seen,0.8715000000000128,0.17530045635992986
Individual_W4,4,200,100,140,60,Seen,0.9098333333333467,0.18271783042592044
Individual_W4,4,200,100,170,80,Seen,0.8103333333333469,0.127586136481289
Individual_W4,4,200,100,200,100,Seen,0.9156666666666794,0.18239943957028826
Individual_W4,4,200,100,95,30,Interpolation,0.9003333333333455,0.16234188889158807
Individual_W4,4,200,100,125,50,Interpolation,0.9130000000000139,0.19087779685791942
Individual_W4,4,200,100,155,70,Interpolation,0.8998333333333463,0.17230536523535364
Individual_W4,4,200,100,185,90,Interpolation,0.896833333333346,0.15822706960427246
Individual_W4,4,200,100,110,60,Interpolation,0.8415000000000133,0.1806246107262241
Individual_W4,4,200,100,140,40,Interpolation,0.9018333333333466,0.18880096810015437
Individual_W4,4,200,100,170,20,Interpolation,0.808833333333347,0.15376759158620568
Individual_W4,4,200,100,50,10,Extrapolation,0.8603333333333442,0.14909691106421183
Individual_W4,4,200,100,220,110,Extrapolation,0.8345000000000128,0.14567858456204147
Individual_W4,4,200,100,60,90,Extrapolation,0.8908333333333459,0.18867557399468046
Individual_W4,4,200,100,190,15,Extrapolation,0.8500000000000129,0.18955210365490552
