model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W1,1,110,40,200,100,Seen,1.9468333333333498,0.5921155339590058
Individual_W1,1,110,40,80,20,Seen,1.4001666666666803,0.30788656821772675
Individual_W1,1,110,40,110,40,Seen,1.582166666666682,0.32353176900507935
Individual_W1,1,110,40,140,60,Seen,1.7288333333333499,0.4536328973471359
Individual_W1,1,110,40,170,80,Seen,1.8350000000000173,0.5163525927116103
Individual_W1,1,110,40,200,100,Seen,1.804166666666684,0.5710751312704472
Individual_W1,1,110,40,95,30,Interpolation,1.480166666666681,0.3619080991387495
Individual_W1,1,110,40,125,50,Interpolation,1.7108333333333499,0.4861894063931162
Individual_W1,1,110,40,155,70,Interpolation,1.7055000000000176,0.40277237161123036
Individual_W1,1,110,40,185,90,Interpolation,1.7303333333333504,0.49930440503653784
Individual_W1,1,110,40,110,60,Interpolation,1.637666666666683,0.3895675665258726
Individual_W1,1,110,40,140,40,Interpolation,1.6038333333333497,0.3473631225229442
Individual_W1,1,110,40,170,20,Interpolation,1.724166666666683,0.5042256163883624
Individual_W1,1,110,40,50,10,Extrapolation,1.146000000000013,0.25248234261693175
Individual_W1,1,110,40,220,110,Extrapolation,2.0991666666666853,0.7078795605342949
Individual_W1,1,110,40,60,90,Extrapolation,1.2358333333333473,0.23959717351328638
Individual_W1,1,110,40,190,15,Extrapolation,1.9220000000000157,0.6061278742971679
Individual_W2,2,140,60,80,20,Seen,1.3880000000000134,0.3054493956997346
Individual_W2,2,140,60,110,40,Seen,1.470666666666682,0.3669053768419812
Individual_W2,2,140,60,140,60,Seen,1.6505000000000167,0.46333276378862104
Individual_W2,2,140,60,170,80,Seen,1.6803333333333497,0.46136379957204854
Individual_W2,2,140,60,200,100,Seen,2.0283333333333506,0.5642507322891933
Individual_W2,2,140,60,80,20,Seen,1.2941666666666807,0.2626946368356666
Individual_W2,2,140,60,110,40,Seen,1.4636666666666822,0.3647097780732282
Individual_W2,2,140,60,140,60,Seen,1.6995000000000167,0.38636414171090117
Individual_W2,2,140,60,170,80,Seen,1.8150000000000166,0.5090595904868789
Individual_W2,2,140,60,200,100,Seen,2.1946666666666848,0.6085651613061321
Individual_W2,2,140,60,95,30,Interpolation,1.4733333333333483,0.28319996861268043
Individual_W2,2,140,60,125,50,Interpolation,1.6596666666666837,0.3943114955914382
Individual_W2,2,140,60,155,70,Interpolation,1.7571666666666834,0.43727314753544694
Individual_W2,2,140,60,185,90,Interpolation,1.9691666666666845,0.5442029084409211
Individual_W2,2,140,60,110,60,Interpolation,1.4868333333333483,0.3313318661939366
Individual_W2,2,140,60,140,40,Interpolation,1.7103333333333504,0.37004489217150865
Individual_W2,2,140,60,170,20,Interpolation,1.9036666666666844,0.4840797684496064
Individual_W2,2,140,60,50,10,Extrapolation,1.1641666666666786,0.40393498514268894
Individual_W2,2,140,60,220,110,Extrapolation,1.8908333333333505,0.6523356540582148
Individual_W2,2,140,60,60,90,Extrapolation,1.2496666666666811,0.23145889963927122
Individual_W2,2,140,60,190,15,Extrapolation,2.1668333333333503,0.5308302982644811
Individual_W3,3,170,80,80,20,Seen,1.3483333333333494,0.3324563463407232
Individual_W3,3,170,80,110,40,Seen,1.5208333333333492,0.3908240937074164
Individual_W3,3,170,80,140,60,Seen,1.5550000000000168,0.38599222790103094
Individual_W3,3,170,80,170,80,Seen,1.6755000000000169,0.467935804001647
Individual_W3,3,170,80,200,100,Seen,1.9596666666666844,0.6267055838979672
Individual_W3,3,170,80,80,20,Seen,1.2441666666666815,0.21664519124339943
Individual_W3,3,170,80,110,40,Seen,1.5661666666666834,0.35860536186113656
Individual_W3,3,170,80,140,60,Seen,1.658333333333349,0.47400832153970757
Individual_W3,3,170,80,170,80,Seen,1.872000000000017,0.5142998476893957
Individual_W3,3,170,80,200,100,Seen,2.076666666666685,0.6803495833434166
Individual_W3,3,170,80,95,30,Interpolation,1.5433333333333488,0.27499494944857233
Individual_W3,3,170,80,125,50,Interpolation,1.614666666666683,0.4162910306771253
Individual_W3,3,170,80,155,70,Interpolation,1.7056666666666838,0.5092833745132049
Individual_W3,3,170,80,185,90,Interpolation,1.8280000000000172,0.5204270682173787
Individual_W3,3,170,80,110,60,Interpolation,1.5060000000000155,0.3888624435452733
Individual_W3,3,170,80,140,40,Interpolation,1.8021666666666833,0.46032358787656946
Individual_W3,3,170,80,170,20,Interpolation,1.9195000000000177,0.4052763460488018
Individual_W3,3,170,80,50,10,Extrapolation,1.1805000000000132,0.208839451892278
Individual_W3,3,170,80,220,110,Extrapolation,2.2165000000000186,0.7464707518271145
Individual_W3,3,170,80,60,90,Extrapolation,1.2945000000000142,0.23886659456692588
Individual_W3,3,170,80,190,15,Extrapolation,1.8335000000000172,0.5554039821007198
Individual_W4,4,200,100,80,20,Seen,1.2810000000000152,0.293659099410638
Individual_W4,4,200,100,110,40,Seen,1.5451666666666826,0.37154964525469497
Individual_W4,4,200,100,140,60,Seen,1.6848333333333498,0.37097053641615546
Individual_W4,4,200,100,170,80,Seen,1.7660000000000171,0.526879809191181
Individual_W4,4,200,100,200,100,Seen,1.9675000000000176,0.6181743955659572
Individual_W4,4,200,100,80,20,Seen,1.3080000000000143,0.3341995411925837
Individual_W4,4,200,100,110,40,Seen,1.5881666666666825,0.33422667790321997
Individual_W4,4,200,100,140,60,Seen,1.6246666666666827,0.42195365727635326
Individual_W4,4,200,100,170,80,Seen,1.831166666666684,0.5024385258140788
Individual_W4,4,200,100,200,100,Seen,1.9378333333333504,0.6877326071147798
Individual_W4,4,200,100,95,30,Interpolation,1.4810000000000147,0.31129139617620966
Individual_W4,4,200,100,125,50,Interpolation,1.5231666666666828,0.42403121609407873
Individual_W4,4,200,100,155,70,Interpolation,1.736500000000017,0.4290418588747113
Individual_W4,4,200,100,185,90,Interpolation,1.895666666666684,0.5119093886834122
Individual_W4,4,200,100,110,60,Interpolation,1.4911666666666819,0.29290408934590934
Individual_W4,4,200,100,140,40,Interpolation,1.7175000000000173,0.4343208299556146
Individual_W4,4,200,100,170,20,Interpolation,1.9081666666666843,0.5306795695667554
Individual_W4,4,200,100,50,10,Extrapolation,1.2080000000000133,0.22676933949132863
Individual_W4,4,200,100,220,110,Extrapolation,2.1465000000000183,0.5824876965796529
Individual_W4,4,200,100,60,90,Extrapolation,1.2798333333333476,0.21128370868468718
Individual_W4,4,200,100,190,15,Extrapolation,1.8418333333333494,0.48982391961012417
Individual_W5,5,80,20,80,20,Seen,1.2868333333333482,0.21057256600886054
Individual_W5,5,80,20,110,40,Seen,1.4656666666666813,0.33771717292564435
Individual_W5,5,80,20,140,60,Seen,1.545000000000016,0.5198749849723507
Individual_W5,5,80,20,170,80,Seen,1.8525000000000165,0.47195294610091715
Individual_W5,5,80,20,200,100,Seen,1.8673333333333508,0.5631988005037754
Individual_W5,5,80,20,80,20,Seen,1.3106666666666815,0.2992316085502265
Individual_W5,5,80,20,110,40,Seen,1.5798333333333494,0.4073378682235297
Individual_W5,5,80,20,140,60,Seen,1.63083333333335,0.4820150124448652
Individual_W5,5,80,20,170,80,Seen,1.7565000000000168,0.4684516161426587
Individual_W5,5,80,20,200,100,Seen,1.8155000000000174,0.5949808820458041
Individual_W5,5,80,20,95,30,Interpolation,1.4905000000000153,0.2821593816740234
Individual_W5,5,80,20,125,50,Interpolation,1.660166666666683,0.3890768633002433
Individual_W5,5,80,20,155,70,Interpolation,1.7431666666666834,0.423004104261677
Individual_W5,5,80,20,185,90,Interpolation,1.8413333333333504,0.506273860891736
Individual_W5,5,80,20,110,60,Interpolation,1.3646666666666822,0.34497568352308977
Individual_W5,5,80,20,140,40,Interpolation,1.7330000000000163,0.4720444894286992
Individual_W5,5,80,20,170,20,Interpolation,1.7318333333333482,0.5369551243405336
Individual_W5,5,80,20,50,10,Extrapolation,1.195833333333346,0.18069349431811008
Individual_W5,5,80,20,220,110,Extrapolation,2.2510000000000185,0.7300575319795038
Individual_W5,5,80,20,60,90,Extrapolation,1.2691666666666799,0.2416577584565043
Individual_W5,5,80,20,190,15,Extrapolation,1.9438333333333493,0.6532746784894982
Individual_W6,6,110,40,80,20,Seen,0.9063333333333465,0.15571840681891844
Individual_W6,6,110,40,110,40,Seen,0.9121666666666797,0.17148704194648487
Individual_W6,6,110,40,140,60,Seen,0.9475000000000127,0.17008208802418454
Individual_W6,6,110,40,170,80,Seen,0.889500000000013,0.1777795920046316
Individual_W6,6,110,40,200,100,Seen,0.8671666666666794,0.13558320528574092
Individual_W6,6,110,40,80,20,Seen,0.8960000000000138,0.15416657657654945
Individual_W6,6,110,40,110,40,Seen,0.9281666666666802,0.1571808053025413
Individual_W6,6,110,40,140,60,Seen,0.9335000000000135,0.16154024266417322
Individual_W6,6,110,40,170,80,Seen,0.8740000000000132,0.17571473093245923
Individual_W6,6,110,40,200,100,Seen,0.8551666666666794,0.15917748654323613
Individual_W6,6,110,40,95,30,Interpolation,0.8905000000000132,0.19239867463160917
Individual_W6,6,110,40,125,50,Interpolation,0.9638333333333459,0.20574532531478995
Individual_W6,6,110,40,155,70,Interpolation,0.9461666666666798,0.1467065286739322
Individual_W6,6,110,40,185,90,Interpolation,0.8731666666666793,0.17741422027434964
Individual_W6,6,110,40,110,60,Interpolation,0.9341666666666798,0.16175641838544988
Individual_W6,6,110,40,140,40,Interpolation,0.885500000000013,0.17106699467362596
Individual_W6,6,110,40,170,20,Interpolation,0.8661666666666795,0.17241753262228146
Individual_W6,6,110,40,50,10,Extrapolation,0.992500000000012,0.18516996696728794
Individual_W6,6,110,40,220,110,Extrapolation,0.9171666666666792,0.13915628703807087
Individual_W6,6,110,40,60,90,Extrapolation,0.9098333333333464,0.1875921255158523
Individual_W6,6,110,40,190,15,Extrapolation,0.8998333333333456,0.15314200019009228
Individual_W7,7,140,60,80,20,Seen,0.8626666666666793,0.1674302508177326
Individual_W7,7,140,60,110,40,Seen,0.8823333333333468,0.1590897720017076
Individual_W7,7,140,60,140,60,Seen,0.9430000000000132,0.19867729278069615
Individual_W7,7,140,60,170,80,Seen,0.92516666666668,0.18582914793492963
Individual_W7,7,140,60,200,100,Seen,0.9258333333333456,0.15988580994641785
Individual_W7,7,140,60,80,20,Seen,0.9306666666666795,0.1640514824342914
Individual_W7,7,140,60,110,40,Seen,0.9706666666666798,0.1897750129905287
Individual_W7,7,140,60,140,60,Seen,0.9233333333333469,0.15809455679715484
Individual_W7,7,140,60,170,80,Seen,0.8938333333333459,0.17500325393800184
Individual_W7,7,140,60,200,100,Seen,0.8816666666666794,0.17863059337327633
Individual_W7,7,140,60,95,30,Interpolation,0.8698333333333464,0.17173372476663404
Individual_W7,7,140,60,125,50,Interpolation,0.9221666666666795,0.24037014281219524
Individual_W7,7,140,60,155,70,Interpolation,0.9278333333333465,0.17690243701606284
Individual_W7,7,140,60,185,90,Interpolation,0.9196666666666792,0.2131233341414198
Individual_W7,7,140,60,110,60,Interpolation,0.8943333333333465,0.20226934737841207
Individual_W7,7,140,60,140,40,Interpolation,0.9311666666666801,0.14636531541166328
Individual_W7,7,140,60,170,20,Interpolation,0.9575000000000126,0.17144848594645912
Individual_W7,7,140,60,50,10,Extrapolation,0.8833333333333461,0.15324453950757597
Individual_W7,7,140,60,220,110,Extrapolation,0.9215000000000123,0.2054107673257006
Individual_W7,7,140,60,60,90,Extrapolation,0.9836666666666791,0.18340725782319003
Individual_W7,7,140,60,190,15,Extrapolation,0.8803333333333462,0.1355847418488602
Individual_W8,8,170,80,80,20,Seen,0.8760000000000132,0.20155809749713963
Individual_W8,8,170,80,110,40,Seen,0.9988333333333463,0.2605656773679572
Individual_W8,8,170,80,140,60,Seen,1.1136666666666806,0.4320955398468688
Individual_W8,8,170,80,170,80,Seen,0.9710000000000127,0.1953219564377402
Individual_W8,8,170,80,200,100,Seen,0.9100000000000126,0.11699002806507279
Individual_W8,8,170,80,80,20,Seen,0.9153333333333453,0.17178442562959123
Individual_W8,8,170,80,110,40,Seen,0.9855000000000131,0.23817133188806286
Individual_W8,8,170,80,140,60,Seen,0.9226666666666801,0.25829160953378993
Individual_W8,8,170,80,170,80,Seen,0.9921666666666807,0.3837136157199662
Individual_W8,8,170,80,200,100,Seen,0.8515000000000128,0.1786670553478352
Individual_W8,8,170,80,95,30,Interpolation,0.87016666666668,0.18186754948466077
Individual_W8,8,170,80,125,50,Interpolation,0.9031666666666798,0.17091656509016886
Individual_W8,8,170,80,155,70,Interpolation,1.045333333333347,0.3875735055731021
Individual_W8,8,170,80,185,90,Interpolation,0.9326666666666797,0.16444722219876123
Individual_W8,8,170,80,110,60,Interpolation,1.0711666666666801,0.40349242730055046
Individual_W8,8,170,80,140,40,Interpolation,1.0361666666666813,0.5171890101522111
Individual_W8,8,170,80,170,20,Interpolation,1.0348333333333468,0.40495778243609143
Individual_W8,8,170,80,50,10,Extrapolation,0.9481666666666784,0.17764892031444812
Individual_W8,8,170,80,220,110,Extrapolation,0.8806666666666795,0.18089008326113973
Individual_W8,8,170,80,60,90,Extrapolation,0.9296666666666792,0.1853597103531994
Individual_W8,8,170,80,190,15,Extrapolation,0.9615000000000121,0.34527078745046935
Individual_W9,9,200,100,80,20,Seen,0.9418333333333461,0.16529510646786225
Individual_W9,9,200,100,110,40,Seen,0.8786666666666797,0.14571623870462147
Individual_W9,9,200,100,140,60,Seen,0.941833333333346,0.18240743466816806
Individual_W9,9,200,100,170,80,Seen,0.9078333333333466,0.11527274420067976
Individual_W9,9,200,100,200,100,Seen,0.8951666666666797,0.14429993839992442
Individual_W9,9,200,100,80,20,Seen,0.9558333333333467,0.17388733581131074
Individual_W9,9,200,100,110,40,Seen,0.8655000000000135,0.14131141732594207
Individual_W9,9,200,100,140,60,Seen,0.9141666666666801,0.1767205106627092
Individual_W9,9,200,100,170,80,Seen,0.9081666666666796,0.17680254208830962
Individual_W9,9,200,100,200,100,Seen,0.9576666666666797,0.18276001264560568
Individual_W9,9,200,100,95,30,Interpolation,0.9621666666666795,0.2075880669873764
Individual_W9,9,200,100,125,50,Interpolation,0.9393333333333462,0.20600053937361898
Individual_W9,9,200,100,155,70,Interpolation,0.8865000000000134,0.18336734532989604
Individual_W9,9,200,100,185,90,Interpolation,0.8830000000000131,0.14980320423809346
Individual_W9,9,200,100,110,60,Interpolation,0.9696666666666798,0.17127430889917114
Individual_W9,9,200,100,140,40,Interpolation,0.9055000000000134,0.12843513278434843
Individual_W9,9,200,100,170,20,Interpolation,0.9716666666666788,0.19520217439590384
Individual_W9,9,200,100,50,10,Extrapolation,0.8700000000000111,0.20534117950377132
Individual_W9,9,200,100,220,110,Extrapolation,0.84966666666668,0.13846740490896112
Individual_W9,9,200,100,60,90,Extrapolation,0.9511666666666795,0.19651413576523039
Individual_W9,9,200,100,190,15,Extrapolation,0.9383333333333466,0.17782169596411787
