model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W2,2,200,15,200,20,Seen,30.833333333333336,5.164596359402694
Individual_W2,2,200,15,200,25,Seen,31.541666666666675,6.474038967719884
Individual_W2,2,200,15,200,7,Intra,30.593333333333337,5.30794582573041
Individual_W2,2,200,15,200,12,Intra,29.913333333333334,6.070899622150099
Individual_W2,2,200,15,200,17,Intra,31.61666666666667,7.263887083067546
Individual_W2,2,200,15,200,25,Intra,29.951666666666668,4.785907843752206
Individual_W2,2,200,15,200,30,Intra,31.58,6.392438241130428
Individual_W2,2,200,15,200,35,Intra,31.545,5.5603109925015275
Individual_W2,2,200,15,100,25,Extra,14.441666666666668,2.680549798496984
Individual_W2,2,200,15,100,30,Extra,14.048333333333336,2.9164042739114358
Individual_W2,2,200,15,150,25,Extra,23.958333333333336,5.639770730170588
Individual_W2,2,200,15,150,30,Extra,20.858333333333338,4.76948780152428
Individual_W2,2,200,15,150,35,Extra,24.396666666666665,5.991479134756478
Individual_W2,2,200,15,100,10,Extra,14.323333333333334,3.0571155613675374
Individual_W2,2,200,15,150,15,Extra,21.916666666666664,4.9742056875668315
Individual_W3,3,200,20,200,5,Seen,35.42333333333333,9.828315668968354
Individual_W3,3,200,20,200,10,Seen,33.45,6.992150360702113
Individual_W3,3,200,20,200,15,Seen,35.058333333333344,6.6245765063805315
Individual_W3,3,200,20,200,20,Seen,32.95666666666667,8.51873164789741
Individual_W3,3,200,20,200,25,Seen,34.16,9.38766389115702
Individual_W3,3,200,20,200,7,Intra,34.013333333333335,5.8938376481052
Individual_W3,3,200,20,200,12,Intra,34.12333333333334,7.065429136923595
Individual_W3,3,200,20,200,17,Intra,33.285000000000004,8.646734932909647
Individual_W3,3,200,20,200,25,Intra,34.92666666666666,8.183109976585241
Individual_W3,3,200,20,200,30,Intra,34.20166666666667,8.982515268874055
Individual_W3,3,200,20,200,35,Intra,33.22666666666667,7.615824898780754
Individual_W3,3,200,20,100,25,Extra,15.123333333333335,4.349190218368881
Individual_W3,3,200,20,100,30,Extra,14.458333333333336,3.4734009110508524
Individual_W3,3,200,20,150,25,Extra,24.438333333333333,7.52265116535092
Individual_W3,3,200,20,150,30,Extra,26.573333333333334,6.581093289787715
Individual_W3,3,200,20,150,35,Extra,24.660000000000004,4.825961044185914
Individual_W3,3,200,20,100,10,Extra,14.638333333333337,3.3859435743805437
Individual_W3,3,200,20,150,15,Extra,25.978333333333335,5.724504102734335
Individual_W4,4,200,25,200,5,Seen,32.83166666666667,5.970936321512361
Individual_W4,4,200,25,200,10,Seen,33.93833333333334,5.852986179910407
Individual_W4,4,200,25,200,15,Seen,33.58833333333334,6.193446581311214
Individual_W4,4,200,25,200,20,Seen,33.160000000000004,8.275177742300563
Individual_W4,4,200,25,200,25,Seen,33.888333333333335,7.5868382010485025
Individual_W4,4,200,25,200,7,Intra,34.413333333333334,7.722941293459521
Individual_W4,4,200,25,200,12,Intra,33.64833333333333,7.536781843436597
Individual_W4,4,200,25,200,17,Intra,33.87166666666666,6.312047783581982
Individual_W4,4,200,25,200,25,Intra,32.605000000000004,6.719949776598036
Individual_W4,4,200,25,200,30,Intra,32.629999999999995,6.7876431844934215
Individual_W4,4,200,25,200,35,Intra,31.76833333333333,5.280411652723887
Individual_W4,4,200,25,100,25,Extra,14.386666666666668,2.3575387353952193
Individual_W4,4,200,25,100,30,Extra,14.775,2.9699817620090982
Individual_W4,4,200,25,150,25,Extra,22.856666666666673,3.9902534032592745
Individual_W4,4,200,25,150,30,Extra,24.28833333333334,6.335596306233185
Individual_W4,4,200,25,150,35,Extra,25.251666666666665,6.322993533305425
Individual_W4,4,200,25,100,10,Extra,14.886666666666665,3.2511263005645024
Individual_W4,4,200,25,150,15,Extra,25.618333333333336,6.456979212879313
