model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W1,1,110,40,170,80,Seen,0.8958333333333464,0.15112954340197302
Individual_W1,1,110,40,200,100,Seen,0.8396666666666793,0.1795593371438964
Individual_W1,1,110,40,95,30,Interpolation,0.876000000000013,0.15500215052271604
Individual_W1,1,110,40,125,50,Interpolation,0.8591666666666801,0.16380925560609239
Individual_W1,1,110,40,155,70,Interpolation,0.8835000000000134,0.1797273397863178
Individual_W1,1,110,40,185,90,Interpolation,0.8233333333333461,0.1503680669409411
Individual_W1,1,110,40,110,60,Interpolation,0.90366666666668,0.14390351705994597
Individual_W1,1,110,40,140,40,Interpolation,0.8908333333333464,0.17382981779762527
Individual_W1,1,110,40,170,20,Interpolation,0.8285000000000127,0.14063042582125146
Individual_W1,1,110,40,50,10,Extrapolation,0.8311666666666784,0.17713311065097118
Individual_W1,1,110,40,220,110,Extrapolation,0.8293333333333461,0.17096165911949007
Individual_W1,1,110,40,60,90,Extrapolation,0.8960000000000129,0.17691523393987268
Individual_W1,1,110,40,190,15,Extrapolation,0.8160000000000126,0.19823134632712988
Individual_W2,2,140,60,80,20,Seen,0.9201666666666797,0.17187438888780213
Individual_W2,2,140,60,110,40,Seen,0.9238333333333463,0.18083917041270497
Individual_W2,2,140,60,140,60,Seen,0.88016666666668,0.15008599386869967
Individual_W2,2,140,60,170,80,Seen,0.8820000000000128,0.1740047892061211
Individual_W2,2,140,60,200,100,Seen,0.8165000000000134,0.16119941066889773
Individual_W2,2,140,60,95,30,Interpolation,0.8253333333333469,0.19414313162086252
Individual_W2,2,140,60,125,50,Interpolation,0.9300000000000131,0.19590814173994947
Individual_W2,2,140,60,155,70,Interpolation,0.8835000000000135,0.15857779373754266
Individual_W2,2,140,60,185,90,Interpolation,0.8795000000000128,0.15168140953986411
Individual_W2,2,140,60,110,60,Interpolation,0.8308333333333462,0.16538885156570263
Individual_W2,2,140,60,140,40,Interpolation,0.9038333333333461,0.19424933862321175
Individual_W2,2,140,60,170,20,Interpolation,0.8718333333333461,0.1439240733473339
Individual_W2,2,140,60,50,10,Extrapolation,0.8358333333333442,0.14493724695728047
Individual_W2,2,140,60,220,110,Extrapolation,0.8576666666666797,0.1310644455559506
Individual_W2,2,140,60,60,90,Extrapolation,0.900500000000013,0.12150000000000018
Individual_W2,2,140,60,190,15,Extrapolation,0.842833333333346,0.18135454839132556
Individual_W3,3,170,80,80,20,Seen,0.8768333333333445,0.15822180282403858
Individual_W3,3,170,80,110,40,Seen,0.9223333333333461,0.1858123306517142
Individual_W3,3,170,80,140,60,Seen,0.8586666666666795,0.140243439141452
Individual_W3,3,170,80,170,80,Seen,0.9028333333333464,0.17251417011042514
Individual_W3,3,170,80,200,100,Seen,0.8546666666666791,0.1957206058532297
Individual_W3,3,170,80,95,30,Interpolation,0.883666666666679,0.1680125656676374
Individual_W3,3,170,80,125,50,Interpolation,0.8953333333333462,0.20515414259093542
Individual_W3,3,170,80,155,70,Interpolation,0.8538333333333467,0.15644851833395124
Individual_W3,3,170,80,185,90,Interpolation,0.8623333333333463,0.18034565577123093
Individual_W3,3,170,80,110,60,Interpolation,0.8911666666666797,0.16765879703201378
Individual_W3,3,170,80,140,40,Interpolation,0.9173333333333464,0.18365154202698344
Individual_W3,3,170,80,170,20,Interpolation,0.8328333333333462,0.1484738098865319
Individual_W3,3,170,80,50,10,Extrapolation,0.8370000000000118,0.17371720313966238
Individual_W3,3,170,80,220,110,Extrapolation,0.8586666666666797,0.1450800545292911
Individual_W3,3,170,80,60,90,Extrapolation,0.8606666666666795,0.1640311623510061
Individual_W3,3,170,80,190,15,Extrapolation,0.9113333333333463,0.14016022577353698
Individual_W4,4,200,100,80,20,Seen,0.885500000000013,0.13798158089638785
Individual_W4,4,200,100,110,40,Seen,0.8725000000000139,0.17691217218345007
Individual_W4,4,200,100,140,60,Seen,0.8948333333333466,0.15638352072886524
Individual_W4,4,200,100,170,80,Seen,0.8483333333333462,0.18265784650238437
Individual_W4,4,200,100,200,100,Seen,0.83566666666668,0.14407598303981378
Individual_W4,4,200,100,95,30,Interpolation,0.9033333333333464,0.15553849112750878
Individual_W4,4,200,100,125,50,Interpolation,0.8835000000000127,0.19113324322751044
Individual_W4,4,200,100,155,70,Interpolation,0.855500000000013,0.13221415708362408
Individual_W4,4,200,100,185,90,Interpolation,0.8611666666666797,0.15905283887927082
Individual_W4,4,200,100,110,60,Interpolation,0.9018333333333467,0.20017693562335143
Individual_W4,4,200,100,140,40,Interpolation,0.9023333333333465,0.18710840589229386
Individual_W4,4,200,100,170,20,Interpolation,0.8585000000000133,0.1754382607452924
Individual_W4,4,200,100,50,10,Extrapolation,0.8788333333333453,0.20172457846171196
Individual_W4,4,200,100,220,110,Extrapolation,0.8295000000000133,0.1551953070596311
Individual_W4,4,200,100,60,90,Extrapolation,0.8870000000000126,0.17374118682684248
Individual_W4,4,200,100,190,15,Extrapolation,0.9026666666666794,0.17437380027464583
