model,worker_id,trained_comp,trained_vel,test_comp,test_vel,env_type,mean_reward,std_reward
Individual_W2,2,200,15,100,30,Extra,-27.703468795891137,3.522933711728165
Individual_W2,2,200,15,150,25,Extra,-17.615018879438548,5.628956206480381
Individual_W2,2,200,15,150,30,Extra,-15.714576313124251,7.106525730353574
Individual_W2,2,200,15,150,35,Extra,-17.818252616766888,5.652873136121811
Individual_W2,2,200,15,100,10,Extra,-28.72364025075933,3.474535481181835
Individual_W2,2,200,15,150,15,Extra,-17.651066018202183,4.5363250121267
Individual_W3,3,200,20,200,5,Seen,-6.497930397809636,7.9326774682067
Individual_W3,3,200,20,200,10,Seen,-6.155365205272848,7.52677691287966
Individual_W3,3,200,20,200,15,Seen,-6.626639812100307,9.021268810172527
Individual_W3,3,200,20,200,20,Seen,-8.981688832644775,5.896111538472027
Individual_W3,3,200,20,200,20,Seen,-7.4322603945644925,9.431290433644714
Individual_W3,3,200,20,200,7,Intra,-8.585611680937944,5.789185138103307
Individual_W3,3,200,20,200,12,Intra,-10.081549605266037,7.329437347290232
Individual_W3,3,200,20,200,17,Intra,-7.808629778408511,6.642438327809847
Individual_W3,3,200,20,200,25,Intra,-7.443864072448032,8.780453640309549
Individual_W3,3,200,20,200,30,Intra,-6.019085925123773,4.96227710316871
Individual_W3,3,200,20,200,35,Intra,-5.255122637064559,7.933065355459625
Individual_W3,3,200,20,100,25,Extra,-26.72256707839815,5.470558134654071
Individual_W3,3,200,20,100,30,Extra,-27.436315015912857,4.222354863469535
Individual_W3,3,200,20,150,25,Extra,-17.157076733862574,6.48487907663819
Individual_W3,3,200,20,150,30,Extra,-18.59734088915654,5.224544159250588
Individual_W3,3,200,20,150,35,Extra,-17.953908774058355,7.387125594858602
Individual_W3,3,200,20,100,10,Extra,-27.372941452143973,3.551776769635075
Individual_W3,3,200,20,150,15,Extra,-16.495741740555804,5.231204105624285
Individual_W4,4,200,20,200,5,Seen,-6.511687366788055,6.564286986092913
Individual_W4,4,200,20,200,10,Seen,-7.992467153569013,7.582990080040814
Individual_W4,4,200,20,200,15,Seen,-6.339955111791309,6.378275250376398
Individual_W4,4,200,20,200,20,Seen,-6.4517968359314235,7.542729557949394
Individual_W4,4,200,20,200,20,Seen,-6.560393668398939,7.967362082113919
Individual_W4,4,200,20,200,7,Intra,-5.982021288956321,10.295022932051182
Individual_W4,4,200,20,200,12,Intra,-9.251166128706826,8.266916930702658
Individual_W4,4,200,20,200,17,Intra,-7.33995726798017,7.382537083601357
Individual_W4,4,200,20,200,25,Intra,-7.540418940158943,6.994085618782977
Individual_W4,4,200,20,200,30,Intra,-8.672458723738007,6.75051440940569
Individual_W4,4,200,20,200,35,Intra,-9.227774005081207,8.268423810749676
Individual_W4,4,200,20,100,25,Extra,-27.468579011559026,4.221651413843013
Individual_W4,4,200,20,100,30,Extra,-28.916771929701195,4.143439148100398
Individual_W4,4,200,20,150,25,Extra,-18.484771241508096,4.803026796444745
Individual_W4,4,200,20,150,30,Extra,-19.396014934738428,6.520916716047269
Individual_W4,4,200,20,150,35,Extra,-17.197528144951843,5.7926639931465544
Individual_W4,4,200,20,100,10,Extra,-27.801928944481528,3.5858941395452897
Individual_W4,4,200,20,150,15,Extra,-19.082720793497046,3.1273184396232536
